customer_id,first_name,last_name,gender,age,country,email,phone,customer_type,loyalty_status,annual_income,booking_frequency,preferred_channel,customer_satisfaction
231,Kevin,Ward,Female,27,Australia,joannedavis@gmail.com,5173749076,Corporate,Silver,760935,7,Website,3.3
232,Denise,Sanchez,Female,27,UAE,peggysanchez@gray.com,2223393521,Corporate,Platinum,2404783,25,Agent,4.8
233,Sarah,Davis,Male,63,USA,bethcochran@hotmail.com,5387307249,Corporate,Premium,2306433,17,Mobile App,2.9
234,Helen,Ortega,Male,47,Canada,qryan@hotmail.com,8294530581,Leisure,Premium,1408815,20,Mobile App,2.6
235,Allison,White,Male,35,Canada,acummings@sullivan.com,5030846304,Leisure,Gold,1548285,25,Mobile App,4.1
236,John,Roberts,Female,38,UAE,sallybrown@allen.org,8996085917,Leisure,Premium,1507076,4,Agent,4
237,Joshua,Hamilton,Female,43,UK,davidgraham@gmail.com,1981940048,Corporate,Premium,476439,10,Agent,2.2
238,Scott,Flores,Female,59,UK,ujackson@hoffman.com,4302212667,Leisure,Gold,1147534,18,Mobile App,4.8
239,Diane,Smith,Female,26,India,bellerica@sanchez-rodriguez.com,1447610462,Corporate,Gold,512925,22,Agent,2.7
240,Joshua,Ramirez,Male,21,India,amymichael@hotmail.com,7318335203,Leisure,Premium,2281405,4,Agent,4.3
241,Kevin,Ruiz,Male,53,USA,kristina23@yahoo.com,158638632,Leisure,Platinum,2302564,21,Website,4.3
242,Diane,Brown,Female,38,UK,crossmichelle@hotmail.com,4087544814,Corporate,Silver,1274002,18,Agent,4.2
243,Jeffrey,Dean,Male,29,UAE,james78@huang-rodriguez.org,864698347,Corporate,Silver,1965115,16,Website,4.8
244,Tiffany,Myers,Female,20,India,audreyjohnson@hawkins.com,6238488663,Leisure,Silver,1705268,10,Mobile App,5
245,Jessica,Peterson,Female,26,Canada,misty07@yahoo.com,9818711605,Leisure,Premium,1108709,4,Mobile App,2.5
246,Nicholas,Ward,Female,59,UK,briannichols@gmail.com,1420155317,Corporate,Silver,1713950,10,Agent,4
247,Robert,Nguyen,Male,29,Canada,jennifermiller@green.net,7548788674,Leisure,Platinum,2461243,11,Website,3.2
248,Jacqueline,Lee,Male,29,USA,durhamkathleen@yahoo.com,5567042812,Leisure,Premium,1340384,1,Mobile App,3.2
249,Leslie,Bailey,Female,66,UK,stevensdakota@orozco.org,6946079273,Leisure,Premium,347964,9,Agent,3.1
250,Michael,Freeman,Male,21,Australia,pyoung@fuller.info,2583862809,Corporate,Platinum,1586839,6,Mobile App,4.1
251,Timothy,Stewart,Female,62,India,nicoleevans@gmail.com,2475532174,Leisure,Premium,1226308,8,Website,3.4
252,Brianna,Ortega,Female,65,Canada,slong@johnston-walker.info,4236145975,Leisure,Platinum,2274796,25,Agent,4.4
253,Kimberly,Brown,Male,66,USA,joshua51@yahoo.com,4590497345,Corporate,Platinum,1817435,3,Agent,2.3
254,Patricia,Brown,Male,54,Canada,harrischelsea@rosario-blackwell.com,3897843228,Corporate,Gold,1676225,17,Mobile App,2.3
255,Peter,Jordan,Male,63,Canada,dfox@christensen.com,5146983313,Leisure,Silver,2440669,15,Website,3.4
256,Cody,Jenkins,Female,47,Canada,brownjohn@hotmail.com,5426049281,Corporate,Platinum,1592556,24,Website,3.2
257,Duane,Mayo,Male,65,USA,hchapman@hill.com,7225226062,Corporate,Silver,2077115,12,Agent,2.2
258,Jessica,Berger,Male,22,UAE,morsejeffrey@whitehead-marquez.org,3436831229,Corporate,Premium,2014912,6,Website,4.3
259,Paul,Barber,Female,41,UAE,phampaul@bryan.org,8922504272,Leisure,Platinum,1875571,3,Agent,4.9
260,Edward,Clark,Male,59,UK,benjamin72@morales-marks.com,4594756121,Corporate,Gold,1948607,17,Website,4.2
261,Bethany,Clark,Male,18,India,shannon57@gmail.com,3389501709,Leisure,Platinum,2078921,18,Mobile App,4.5
262,Andrea,Miller,Male,47,UK,gsmith@yahoo.com,3630241598,Corporate,Premium,1090544,24,Website,2.1
263,Nicole,Peters,Female,57,India,anthony97@evans.com,6382660180,Corporate,Gold,582238,4,Agent,2.1
264,Mariah,Andrews,Male,33,Australia,paul35@richardson.com,9402566223,Corporate,Platinum,2141143,8,Agent,2.7
265,April,Coleman,Male,26,Canada,vbrown@murphy.com,8862943263,Leisure,Gold,1637579,19,Agent,4.3
266,Tina,Ramirez,Female,33,UK,ryanhoffman@yahoo.com,5132058871,Corporate,Gold,2034597,10,Mobile App,2.2
267,Donald,Thompson,Male,58,Australia,rossheather@soto.com,5988461810,Leisure,Platinum,496646,12,Agent,4
268,Melissa,Benson,Female,62,UAE,cuevasalexis@moore-jordan.com,660379010,Leisure,Gold,1557823,13,Website,4.3
269,Andrea,Turner,Female,33,USA,jacqueline74@hotmail.com,8346944032,Leisure,Gold,2242068,2,Agent,3.2
270,Luke,Oliver,Female,53,Canada,twilliams@hotmail.com,2957318149,Corporate,Platinum,1318622,9,Website,3
271,Andrew,Taylor,Male,46,UK,brian72@hotmail.com,9484310705,Corporate,Gold,516160,9,Mobile App,4
272,Jason,Davis,Male,22,USA,johnsonshannon@yahoo.com,2031173745,Corporate,Platinum,1176144,11,Mobile App,4.9
273,Renee,Martin,Male,31,USA,jeffrey54@yahoo.com,3911476042,Corporate,Platinum,1317509,23,Agent,4.1
274,Sydney,Patterson,Female,33,Canada,wolfestephanie@miller.com,530716435,Leisure,Premium,1896611,15,Agent,3.9
275,Derek,Foster,Female,34,UK,smatthews@hotmail.com,5668280791,Leisure,Platinum,713592,24,Mobile App,4.3
276,Benjamin,Lester,Female,31,UK,cfrank@fletcher.org,719410575,Leisure,Platinum,491744,19,Website,4.2
277,Vanessa,Nichols,Male,34,Canada,sellis@gmail.com,1000663199,Leisure,Premium,939259,7,Mobile App,2.7
278,Kathy,Davis,Male,49,Canada,troy05@yahoo.com,3734073285,Leisure,Premium,2349425,24,Agent,4.2
279,Victoria,Harris,Female,28,Australia,dperez@smith.com,9136140131,Leisure,Gold,887028,24,Agent,3.5
280,Jacqueline,Hunt,Male,51,India,dtorres@hotmail.com,8099543047,Corporate,Silver,326775,14,Website,4.5
281,Samantha,Carter,Male,22,Australia,billyford@perry.org,6362455462,Corporate,Silver,1217376,17,Mobile App,3.1
282,Cathy,Kelly,Female,60,UAE,jessica82@hotmail.com,1152839616,Corporate,Silver,2025278,1,Website,3.6
283,Luis,Tyler,Female,52,UK,timothy44@gmail.com,3160689672,Corporate,Platinum,1051899,4,Website,3.6
284,Megan,Romero,Male,30,Canada,feliciaramirez@jacobs-george.com,896729846,Leisure,Premium,1421241,13,Website,3.1
285,Brenda,Kelley,Female,47,Canada,cheryl70@hotmail.com,1109792569,Corporate,Gold,1558184,22,Website,4
286,Jason,Williams,Male,23,UAE,butlerbrian@hotmail.com,6288130309,Leisure,Platinum,2296510,2,Agent,2
287,Julia,Harper,Male,23,UAE,grahammadison@gmail.com,1615044585,Leisure,Premium,699976,17,Website,2.7
288,Vincent,Anderson,Female,35,India,jennifer13@yahoo.com,4012679744,Corporate,Premium,438000,6,Mobile App,2
289,Jennifer,Roberts,Male,55,USA,stephanielindsey@brown.org,7271044186,Leisure,Silver,1555258,6,Agent,2.7
290,Travis,Sanders,Female,61,Canada,icurtis@bennett.com,1706754179,Leisure,Platinum,886995,23,Agent,2.2
291,Paul,Thompson,Female,21,India,sherry05@pacheco-ortega.net,9980039480,Leisure,Gold,618843,11,Agent,4.3
292,Tina,Adams,Female,67,UK,david51@gmail.com,1308490232,Corporate,Premium,2189744,16,Website,3.1
293,Hayden,Moore,Female,45,USA,bergermichael@aguilar-mora.com,9361159273,Leisure,Silver,1538911,8,Agent,2.2
294,Jennifer,Park,Female,27,UAE,john25@hotmail.com,7061888157,Corporate,Platinum,1628244,12,Website,2.3
295,Angela,Murphy,Female,46,UK,andreahawkins@allen.biz,7648910261,Leisure,Silver,855774,3,Website,3.3
296,Jessica,Smith,Female,24,India,johngeorge@hughes-johnson.com,987245946,Corporate,Premium,690339,20,Agent,4.4
297,Beverly,Raymond,Female,18,UK,wallharold@gmail.com,3235604882,Leisure,Platinum,655255,24,Agent,4.7
298,Sarah,Moore,Male,54,Canada,humphreydonald@yahoo.com,1124826460,Corporate,Platinum,1010941,5,Mobile App,2.9
299,Douglas,Clayton,Female,27,India,david33@miller.com,6017106271,Corporate,Platinum,1457467,14,Mobile App,3.5
300,Rebecca,Montoya,Male,41,UK,timothy05@hotmail.com,2332075431,Corporate,Platinum,1120188,15,Website,2.4
301,Jared,Miller,Male,43,UK,barnettherbert@yahoo.com,1762838624,Leisure,Premium,2146428,11,Mobile App,4.4
302,Andrew,Wood,Male,37,UK,morenokevin@oneal.org,4958695960,Corporate,Platinum,1617780,6,Mobile App,4.9
303,Christopher,Knight,Female,65,Australia,stanleyjoseph@gmail.com,773728574,Leisure,Gold,1666865,13,Mobile App,4.4
304,Joy,Martin,Female,41,India,mooretyler@atkins-bailey.info,9096242322,Corporate,Gold,412894,24,Mobile App,4.8
305,Don,Hoffman,Male,46,UK,whitethomas@hotmail.com,9912738383,Corporate,Platinum,2394229,5,Agent,2.9
306,Brittany,Gonzalez,Female,60,USA,acastro@bryant.com,6361631250,Leisure,Platinum,610232,15,Agent,3.4
307,John,Morgan,Female,52,Canada,marcusgreen@morrison.com,8040182695,Leisure,Silver,1807975,23,Agent,3.8
308,Ebony,Moore,Male,24,USA,fmartinez@gmail.com,4786664789,Leisure,Gold,485793,19,Agent,4
309,Jasmine,Olson,Female,66,UK,dolson@gmail.com,6715334479,Leisure,Silver,344240,4,Mobile App,2.7
310,Damon,Phillips,Male,46,UK,umccormick@black-king.com,5714339379,Leisure,Platinum,2399105,5,Mobile App,5
311,John,Miller,Female,24,UK,thompsonrachel@yahoo.com,7943811092,Leisure,Silver,786830,24,Website,3
312,Jessica,Flores,Female,47,USA,gutierrezkelly@yahoo.com,6839419487,Leisure,Premium,2297170,4,Mobile App,4.2
313,Nicholas,Carpenter,Female,38,India,daviswendy@hotmail.com,5436863042,Leisure,Silver,782702,1,Mobile App,3.9
314,Erin,Mccoy,Male,65,USA,leekim@gmail.com,1777401676,Corporate,Gold,1688271,18,Mobile App,4.9
315,Edward,Rivera,Male,69,UAE,rosarioeric@johnson.biz,135660654,Corporate,Gold,2112503,13,Website,4.2
316,David,Garcia,Male,46,Canada,brian90@gmail.com,7141474059,Leisure,Platinum,318664,23,Website,2.6
317,Richard,French,Male,54,India,lortiz@hotmail.com,4437536350,Corporate,Premium,1667279,7,Mobile App,2.3
318,Toni,Flynn,Female,51,Australia,dhall@yahoo.com,7249618875,Leisure,Platinum,1946448,19,Website,3
319,Jaclyn,Montes,Female,57,USA,richarddebra@cunningham.com,6709681784,Leisure,Silver,861817,11,Website,2.7
320,Nathan,Houston,Male,29,UK,marycaldwell@walker.com,1253236806,Corporate,Platinum,2054221,20,Website,3.7
321,Mark,Hill,Female,29,UAE,lindseyspence@hotmail.com,4411116073,Corporate,Gold,2353707,10,Website,2.6
322,Kelly,Ross,Female,57,India,cassidy37@gmail.com,906602755,Leisure,Silver,2332597,5,Website,4.4
323,Dean,Phillips,Female,44,Australia,linda42@estrada-clements.com,7949530888,Leisure,Platinum,2161649,16,Website,2.2
324,Kelsey,Shelton,Male,68,USA,melindasmith@mcintyre.com,7998372427,Leisure,Silver,1452816,8,Agent,2.9
325,Peter,Johnson,Female,54,Australia,joycechristopher@lopez.org,7917844385,Leisure,Silver,779017,9,Agent,4.5
326,Renee,Preston,Female,52,India,jreynolds@stein.biz,9261695887,Leisure,Gold,2083228,4,Agent,4.5
327,Robert,Vega,Male,37,India,fullerdouglas@phillips.com,3564437068,Leisure,Premium,1762037,3,Mobile App,4.6
328,Tina,Johnson,Male,67,USA,nicholastorres@weiss-brown.com,3113823244,Corporate,Premium,2095862,6,Agent,2.4
329,Danielle,Clark,Male,70,USA,megancarson@sparks-bailey.com,567784497,Corporate,Premium,1478956,20,Agent,2.5
330,Christopher,Hughes,Female,36,Canada,csmith@hogan.net,9141500093,Leisure,Silver,868701,25,Mobile App,4.8
331,Kevin,Bryant,Female,59,USA,andreaharris@ferguson-nguyen.com,9037816321,Corporate,Gold,913389,23,Mobile App,4.5
332,Tara,Waller,Female,49,USA,davisjennifer@hotmail.com,5492338571,Leisure,Platinum,1873586,15,Website,3.9
333,Jeffrey,Graham,Male,43,Canada,breanna60@yahoo.com,8028089722,Leisure,Premium,2207131,16,Mobile App,3.7
334,William,Campbell,Male,64,UAE,timothydunn@buckley.biz,994408206,Leisure,Silver,1968141,7,Mobile App,4.5
335,Cheryl,Armstrong,Female,35,UK,garciamelissa@terrell-hopkins.org,5403463587,Leisure,Premium,847751,19,Mobile App,4.4
336,Kathy,Hayes,Male,20,India,dicksonmary@hutchinson.com,8544047403,Leisure,Silver,821088,6,Mobile App,3.4
337,Matthew,Rodriguez,Female,30,Australia,jenkinstammy@gordon-ball.biz,6903907834,Corporate,Premium,966799,9,Website,4
338,Jessica,Noble,Female,23,UK,robertallen@lewis.info,5647510308,Corporate,Silver,1962377,21,Mobile App,4.2
339,Rachel,Graham,Male,45,Australia,smithjacqueline@griffin.com,8274209910,Corporate,Silver,304556,7,Mobile App,2.2
340,Derek,Gaines,Male,51,Australia,jamesmorris@yahoo.com,8685104428,Leisure,Silver,333816,23,Mobile App,4.5
341,Kimberly,Watts,Female,62,USA,martinjennifer@edwards.org,4701978416,Leisure,Silver,1260272,13,Website,4.2
342,Luke,Mitchell,Male,24,UK,hilltara@gray-phillips.com,1740162169,Leisure,Premium,875161,13,Website,3.9
343,Stephanie,Frazier,Male,22,Canada,timothy82@gmail.com,5155543266,Corporate,Gold,2145910,12,Agent,2.6
344,Jennifer,Phillips,Male,44,Canada,brooksheather@savage.net,2709348673,Leisure,Gold,663595,4,Website,4.3
345,Kristi,Valdez,Female,40,UAE,fwatkins@flores-pearson.biz,5134141266,Leisure,Gold,1339291,9,Agent,2.3
346,Adriana,Mitchell,Female,67,Australia,ustephenson@miller-johnson.com,6370596343,Corporate,Premium,1161701,17,Agent,3.5
347,Sherry,Guzman,Female,36,Australia,ricecandice@church-willis.info,6496562132,Corporate,Gold,2375709,13,Website,2.7
348,Paul,Gallagher,Male,51,India,johnthomas@flores.biz,4981565217,Leisure,Premium,853576,13,Agent,3.3
349,Jeffrey,Olson,Male,66,UAE,michelle71@orozco-alexander.com,837971378,Corporate,Silver,583252,1,Mobile App,2.6
350,Daniel,Jimenez,Male,68,UAE,kingbryan@johnson.org,2405200462,Leisure,Platinum,2076603,23,Mobile App,2.2
351,Amanda,Goodman,Male,35,India,annesherman@gutierrez.info,5962909684,Leisure,Silver,2444567,7,Website,3.6
352,Isabella,Fuller,Female,55,Australia,underwooderica@williams.org,308988398,Corporate,Premium,2134949,24,Website,2.2
353,Kimberly,Brown,Male,45,India,katherine72@yahoo.com,3335078984,Leisure,Silver,1597256,22,Agent,4
354,Patricia,Wagner,Male,25,India,william53@franklin.net,2070412122,Corporate,Silver,987163,16,Mobile App,3.6
355,Christina,Rosales,Female,28,UK,fsherman@hotmail.com,3130235392,Corporate,Premium,795165,25,Website,3
356,Diane,Morrow,Female,35,Canada,dmorgan@gmail.com,8186450062,Corporate,Premium,623255,16,Mobile App,3.5
357,Max,Castro,Male,49,Canada,craig81@burke-flores.org,4250769657,Corporate,Premium,959805,9,Website,4.7
358,Mary,Fernandez,Male,32,Australia,richardkelly@conley.com,6237424178,Corporate,Silver,351539,8,Website,3.4
359,Daniel,Williams,Female,27,USA,lisalopez@davis.net,5519435846,Corporate,Platinum,1241685,11,Website,3.2
360,Brittney,Berry,Female,35,India,smccullough@miller.org,8837868961,Leisure,Silver,2405712,22,Website,2.5
361,Michael,Chavez,Male,43,India,psullivan@gmail.com,1598373504,Leisure,Premium,1603160,11,Website,3.7
362,Charles,Jackson,Male,41,USA,erica54@solomon.com,8741138289,Leisure,Premium,1317471,15,Mobile App,3.8
363,Amanda,Hill,Female,67,USA,tylercosta@johnson.com,6553133044,Corporate,Gold,326750,14,Website,2.7
364,Tyler,Clements,Female,58,Australia,james73@yahoo.com,5820748853,Corporate,Premium,306132,25,Agent,3.1
365,Sydney,Juarez,Female,24,USA,nmiller@yahoo.com,9734292280,Corporate,Platinum,2363718,2,Website,4.1
366,Michael,Obrien,Male,20,USA,rblair@hotmail.com,9824820317,Leisure,Premium,2222912,24,Website,3.7
367,Danielle,Brown,Male,58,UAE,phillip47@gmail.com,2002461209,Corporate,Silver,2124450,22,Website,2.7
368,Taylor,Morris,Female,38,UAE,davidgibson@hotmail.com,3279660404,Leisure,Premium,2199004,9,Website,2.2
369,Brian,Ross,Male,26,Canada,markgeorge@gmail.com,1431930628,Corporate,Gold,743160,6,Mobile App,3.4
370,Ashley,Lopez,Female,25,Canada,christymartin@ellis-white.com,8575831020,Leisure,Gold,2195477,10,Mobile App,2.8
371,Melissa,Hernandez,Male,23,USA,christine65@gmail.com,4676564879,Leisure,Silver,1201862,11,Website,2.3
372,Ryan,Lawrence,Male,40,UAE,micheal46@yahoo.com,7363337407,Corporate,Premium,1391218,6,Website,4.9
373,Monica,Patterson,Female,53,Australia,kelsey66@gmail.com,2791213764,Corporate,Silver,2237949,4,Website,2.4
374,Jane,Bennett,Male,67,USA,tylerarmstrong@yahoo.com,8669934357,Corporate,Gold,1980161,12,Agent,3.9
375,Duane,Morales,Male,55,Canada,erictaylor@hotmail.com,4609201621,Leisure,Silver,391436,3,Website,4.7
376,Catherine,Butler,Female,69,USA,brenda94@hotmail.com,1887788042,Corporate,Premium,813918,2,Mobile App,2.2
377,Richard,Williams,Female,70,Australia,rogersjennifer@gmail.com,3805196821,Leisure,Platinum,423657,13,Agent,3.3
378,Crystal,Landry,Female,31,USA,kristina44@yahoo.com,7455030015,Leisure,Premium,2170707,5,Website,3.8
379,Kelly,Miller,Male,59,UK,lsilva@yahoo.com,6707904215,Leisure,Platinum,2309201,2,Website,2.8
380,Janet,Richards,Male,44,USA,michael78@gmail.com,6262914352,Corporate,Silver,1904313,23,Mobile App,3.4
381,Gregory,Davis,Female,40,Canada,carlos88@yahoo.com,2602582624,Leisure,Platinum,1434289,6,Website,3
382,Nathan,Nash,Male,19,UK,carlos42@powers.org,1498521368,Corporate,Platinum,1799182,25,Agent,5
383,Dominic,Yu,Male,24,USA,douglasmiller@oneill.com,9725789606,Corporate,Premium,534497,25,Website,3.7
384,Nicole,Huff,Female,40,USA,emilyyoung@smith-garcia.info,4025768432,Corporate,Gold,1633806,24,Agent,3.1
385,Justin,Castillo,Male,63,Australia,christopherfisher@gmail.com,5036949123,Leisure,Gold,1089509,16,Agent,2.9
386,Craig,Rhodes,Female,20,India,valdezmichael@gmail.com,4374976580,Corporate,Gold,1217751,1,Agent,3.4
387,Jonathan,Ramirez,Female,57,USA,gruiz@howell.com,8873254926,Corporate,Premium,1044320,11,Website,2.1
388,Christine,Henry,Male,67,India,ylewis@yahoo.com,6816534428,Leisure,Silver,1866953,23,Agent,3.2
389,Susan,Torres,Male,39,UK,bhall@richards-kim.org,4646851424,Leisure,Gold,960619,24,Mobile App,4.4
390,Sarah,Wright,Female,59,UK,ppalmer@haley.biz,6371523134,Corporate,Premium,1236324,22,Agent,4.4
391,Jessica,Mcdonald,Female,37,Australia,jwalker@sosa.com,1496334678,Leisure,Gold,1045362,24,Website,4.8
392,John,Cooper,Female,67,Canada,rayjon@flores.net,3397528324,Corporate,Gold,1634698,20,Website,3.9
393,Mitchell,Ray,Male,49,USA,iparsons@yahoo.com,8400390884,Leisure,Silver,1298227,12,Mobile App,2.5
394,Anthony,Brown,Male,70,Australia,ztate@gmail.com,9597234113,Leisure,Platinum,347796,9,Website,2.7
395,Marissa,Blackburn,Male,40,UK,mhurley@yahoo.com,3140793998,Corporate,Silver,501945,13,Mobile App,4.2
396,Lisa,Hardin,Male,44,UAE,kwilliams@gmail.com,8909339778,Leisure,Premium,1874321,4,Mobile App,4.4
397,Steven,Clark,Male,28,UAE,sstrong@hotmail.com,4474611,Corporate,Silver,1536936,1,Mobile App,2.8
398,Jay,Turner,Male,22,UK,mitchell44@holder-collins.com,6713562132,Corporate,Platinum,974882,24,Website,3.6
399,Amy,Hale,Male,39,Canada,rosalesandrew@gmail.com,511613376,Leisure,Silver,2109101,21,Website,3.8
400,Tina,Newman,Female,28,India,wjackson@roberts.org,6179904951,Corporate,Premium,1162141,7,Mobile App,4.1
401,Carlos,Phillips,Female,60,UK,ulane@yahoo.com,4229520223,Leisure,Gold,702300,2,Mobile App,3.7
402,Harold,Lee,Female,27,India,vryan@hotmail.com,339450518,Leisure,Silver,2093509,3,Mobile App,4.5
403,Jordan,Jackson,Female,30,India,sarahsanford@swanson.org,274801391,Corporate,Gold,1016522,21,Mobile App,4.9
404,Jasmine,Rodriguez,Female,25,UK,agalvan@hotmail.com,7715919200,Leisure,Platinum,2351420,22,Mobile App,2.3
405,John,Hall,Female,29,UK,ronald31@lara.org,1092070750,Leisure,Premium,1082585,15,Website,2.8
406,Robert,Brennan,Female,34,USA,wallacenathan@willis-olson.com,2934397089,Leisure,Silver,933887,25,Agent,4
407,Angela,Fields,Male,60,UK,rmorgan@yahoo.com,5849535717,Leisure,Gold,555784,13,Agent,3.3
408,Rodney,Wilson,Female,54,USA,xstrickland@young-griffin.com,4647678478,Leisure,Premium,631161,13,Agent,2.1
409,Melissa,Bonilla,Male,25,UAE,scohen@yahoo.com,4648319166,Corporate,Gold,1188731,7,Website,2.1
410,Adam,Robinson,Male,61,UAE,isabella24@gmail.com,9559395988,Corporate,Gold,1381653,11,Agent,4.7
411,Barbara,Thompson,Male,23,UAE,raymondscott@hotmail.com,6128189597,Leisure,Premium,1458470,17,Mobile App,4.8
412,Raymond,Clark,Male,68,Australia,collin78@hotmail.com,2100740333,Leisure,Silver,2038297,5,Website,3.7
413,Makayla,Ortiz,Male,24,Canada,heidi67@burgess.com,7051759599,Corporate,Premium,1742291,14,Mobile App,3.1
414,Rebecca,Edwards,Female,54,Canada,bkelly@myers-graham.com,3968656786,Leisure,Silver,1022258,9,Mobile App,2.4
415,Shelia,Day,Female,20,UAE,karenwallace@gmail.com,3229256401,Leisure,Gold,506741,24,Mobile App,4.8
416,Robert,Watkins,Female,19,UK,jamiegriffin@gmail.com,9660693272,Leisure,Premium,1475859,16,Agent,4.1
417,Mitchell,Davis,Male,26,UK,lheath@gmail.com,7366466068,Leisure,Premium,1430029,24,Mobile App,3.8
418,Kimberly,Love,Male,30,UAE,rickymcdonald@gmail.com,4264566065,Corporate,Platinum,2331973,25,Agent,4.6
419,Mary,Hickman,Male,50,USA,aaron17@hotmail.com,5566679234,Corporate,Premium,2425653,13,Website,4.3
420,Lance,Stewart,Male,29,USA,sgarza@yahoo.com,7910813095,Corporate,Silver,1346438,2,Mobile App,2.2
421,Andrea,Ingram,Female,63,USA,klane@cordova-norman.info,1683286486,Leisure,Premium,2247073,17,Mobile App,3.9
422,Denise,Mendez,Male,61,India,beverly04@gmail.com,7416400563,Corporate,Premium,2350120,20,Mobile App,2.5
423,Michael,Lynch,Female,55,Canada,amy95@gmail.com,7085155025,Leisure,Premium,985825,9,Agent,4.5
424,Rhonda,Ross,Male,36,India,julie86@yahoo.com,6261696911,Leisure,Silver,983283,19,Website,4.6
425,Jasmine,King,Male,61,USA,ajones@simmons.info,2113450495,Leisure,Platinum,2452857,1,Agent,2
426,Lisa,Hensley,Male,59,USA,abanks@graham.org,9273447815,Corporate,Gold,1358602,20,Mobile App,4.1
427,Mary,Oneill,Female,45,UAE,pporter@gmail.com,2166578620,Leisure,Platinum,1356959,7,Mobile App,2.9
